,Unnamed: 0,index,mechanism,action,drugA,drugB
10566,18428,10566,The serum concentration,increase,Dofetilide,Clarithromycin
10567,18429,10567,The metabolism,decrease,Dolasetron,Clarithromycin
10568,18430,10568,The serum concentration,increase,Domperidone,Clarithromycin
10569,18431,10569,The metabolism,decrease,Donepezil,Clarithromycin
10570,18432,10570,The metabolism,decrease,Dorzolamide,Clarithromycin
10571,18433,10571,The metabolism,decrease,Doxepin,Clarithromycin
10572,18435,10572,The serum concentration,increase,Dronabinol,Clarithromycin
10573,18436,10573,The serum concentration,increase,Dronedarone,Clarithromycin
10574,18438,10574,The serum concentration,increase,Dutasteride,Clarithromycin
10575,18439,10575,The serum concentration,increase,Eletriptan,Clarithromycin
10576,18443,10576,The serum concentration,decrease,Enzalutamide,Clarithromycin
10577,18444,10577,The metabolism,decrease,Epinastine,Clarithromycin
10578,18445,10578,The serum concentration,increase,Eplerenone,Clarithromycin
10579,18450,10579,The metabolism,decrease,Erythromycin,Clarithromycin
10580,18453,10580,The metabolism,decrease,Esomeprazole,Clarithromycin
10581,18454,10581,The serum concentration,increase,Estazolam,Clarithromycin
10582,18455,10582,The metabolism,decrease,Estradiol,Clarithromycin
10583,18461,10583,The metabolism,decrease,Estramustine,Clarithromycin
10584,18462,10584,The metabolism,decrease,Estrone,Clarithromycin
10585,18464,10585,The metabolism,decrease,Eszopiclone,Clarithromycin
10586,18465,10586,The metabolism,decrease,Ethanol,Clarithromycin
10587,18467,10587,The metabolism,decrease,Ethosuximide,Clarithromycin
10588,18468,10588,The metabolism,decrease,Ethylmorphine,Clarithromycin
10589,18470,10589,The metabolism,decrease,Etonogestrel,Clarithromycin
10590,18471,10590,The metabolism,decrease,Etoposide,Clarithromycin
10591,18472,10591,The metabolism,decrease,Etoricoxib,Clarithromycin
10592,18473,10592,The serum concentration,increase,Everolimus,Clarithromycin
10593,18474,10593,The metabolism,decrease,Exemestane,Clarithromycin
10594,18475,10594,the QTc - prolonging activities,increase,Ezogabine,Clarithromycin
10595,18476,10595,the QTc - prolonging activities,increase,Famotidine,Clarithromycin
10596,18477,10596,The metabolism,decrease,Felbamate,Clarithromycin
10597,18478,10597,The metabolism,decrease,Felodipine,Clarithromycin
10598,18479,10598,The metabolism,decrease,Fenofibrate,Clarithromycin
10599,18480,10599,The serum concentration,increase,Fentanyl,Clarithromycin
10600,18482,10600,The metabolism,decrease,Clarithromycin,Finasteride
10601,18484,10601,the QTc - prolonging activities,increase,Clarithromycin,Flecainide
10602,18486,10602,The metabolism,decrease,Clarithromycin,Flunisolide
10603,18487,10603,The metabolism,decrease,Clarithromycin,Flunitrazepam
10604,18489,10604,The metabolism,decrease,Clarithromycin,Fluorometholone
10605,18490,10605,the QTc - prolonging activities,increase,Clarithromycin,Fluoxetine
10606,18492,10606,The metabolism,decrease,Clarithromycin,Flurazepam
10607,18493,10607,The metabolism,decrease,Clarithromycin,Flutamide
10608,18496,10608,The serum concentration,increase,Clarithromycin,Fluvastatin
10609,18497,10609,The metabolism,decrease,Clarithromycin,Fluvoxamine
10610,18499,10610,The serum concentration of the active metabolites,increase,Clarithromycin,Fosphenytoin
10611,18501,10611,The metabolism,decrease,Fulvestrant,Clarithromycin
10612,18502,10612,The metabolism,decrease,Galantamine,Clarithromycin
10613,18503,10613,The metabolism,decrease,Gefitinib,Clarithromycin
10614,18504,10614,The metabolism,decrease,Gemfibrozil,Clarithromycin
10615,18505,10615,The serum concentration,increase,Glipizide,Clarithromycin
10616,18506,10616,The serum concentration,increase,Glyburide,Clarithromycin
10617,18507,10617,The metabolism,decrease,Granisetron,Clarithromycin
10618,18508,10618,The serum concentration,increase,Guanfacine,Clarithromycin
10619,18510,10619,The metabolism,decrease,Haloperidol,Clarithromycin
10620,18511,10620,The metabolism,decrease,Halothane,Clarithromycin
10621,18513,10621,The metabolism,decrease,Histamine,Clarithromycin
10622,18514,10622,The serum concentration,increase,Hydrocodone,Clarithromycin
10623,18515,10623,The metabolism,decrease,Hydrocortisone,Clarithromycin
10624,18516,10624,The metabolism,decrease,Hydromorphone,Clarithromycin
10625,18518,10625,the QTc - prolonging activities,increase,Hydroxyzine,Clarithromycin
10626,18519,10626,The serum concentration,increase,Ibrutinib,Clarithromycin
10627,18520,10627,The metabolism,decrease,Icotinib,Clarithromycin
10628,18521,10628,The serum concentration of the active metabolites,reduce,Ifosfamide,Clarithromycin
10629,18525,10629,The metabolism,decrease,Imipramine,Clarithromycin
10630,18526,10630,The metabolism,decrease,Imiquimod,Clarithromycin
10631,18528,10631,The metabolism,decrease,Indapamide,Clarithromycin
10632,18530,10632,The serum concentration,increase,Irinotecan,Clarithromycin
10633,18532,10633,the QTc - prolonging activities,increase,Isoflurane,Clarithromycin
10634,18533,10634,The therapeutic efficacy,decrease,Isoflurophate,Clarithromycin
10635,18534,10635,The metabolism,decrease,Isoniazid,Clarithromycin
10636,18537,10636,The metabolism,decrease,Isradipine,Clarithromycin
10637,18538,10637,The metabolism,decrease,Itraconazole,Clarithromycin
10638,18539,10638,The serum concentration,increase,Ivacaftor,Clarithromycin
10639,18540,10639,The metabolism,decrease,Ivermectin,Clarithromycin
10640,18541,10640,The serum concentration,increase,Ixabepilone,Clarithromycin
10641,18542,10641,The metabolism,decrease,Ketamine,Clarithromycin
10642,18545,10642,The metabolism,decrease,Ketoconazole,Clarithromycin
10643,18546,10643,The metabolism,decrease,Lansoprazole,Clarithromycin
10644,18547,10644,The serum concentration,increase,Lapatinib,Clarithromycin
10645,18548,10645,The metabolism,decrease,Lenvatinib,Clarithromycin
10646,18549,10646,The serum concentration,increase,Lercanidipine,Clarithromycin
10647,18550,10647,The metabolism,decrease,Letrozole,Clarithromycin
10648,18551,10648,The serum concentration,increase,Levobupivacaine,Clarithromycin
10649,18552,10649,The metabolism,decrease,Levocetirizine,Clarithromycin
10650,18553,10650,the QTc - prolonging activities,increase,Levofloxacin,Clarithromycin
10651,18556,10651,The metabolism,decrease,Levonorgestrel,Clarithromycin
10652,18557,10652,The metabolism,decrease,Levothyroxine,Clarithromycin
10653,18558,10653,The metabolism,decrease,Lidocaine,Clarithromycin
10654,18559,10654,The therapeutic efficacy,decrease,Linagliptin,Clarithromycin
10655,18560,10655,The risk or severity of adverse effects,increase,Lisuride,Clarithromycin
10656,18561,10656,The metabolism,decrease,Lobeglitazone,Clarithromycin
10657,18563,10657,The metabolism,decrease,Loperamide,Clarithromycin
10658,18564,10658,The metabolism,decrease,Loratadine,Clarithromycin
10659,18565,10659,The metabolism,decrease,Lorcaserin,Clarithromycin
10660,18567,10660,The metabolism,decrease,Losartan,Clarithromycin
10661,18568,10661,The serum concentration,increase,Lovastatin,Clarithromycin
10662,18572,10662,The serum concentration,increase,Clarithromycin,Macitentan
10663,18573,10663,the QTc - prolonging activities,increase,Clarithromycin,Maprotiline
10664,18574,10664,The serum concentration,increase,Clarithromycin,Maraviroc
10665,18575,10665,The metabolism,decrease,Clarithromycin,Mebendazole
10666,18577,10666,The metabolism,decrease,Clarithromycin,Mefloquine
10667,18578,10667,The metabolism,decrease,Clarithromycin,Meloxicam
10668,18579,10668,The metabolism,decrease,Clarithromycin,Methadone
10669,18580,10669,the QTc - prolonging activities,increase,Clarithromycin,Methotrimeprazine
10670,18581,10670,The metabolism,decrease,Clarithromycin,Methoxyflurane
10671,18583,10671,The serum concentration,increase,Clarithromycin,Methylprednisolone
10672,18584,10672,The metabolism,decrease,Clarithromycin,Methyltestosterone
10673,18585,10673,the QTc - prolonging activities,increase,Clarithromycin,Metoclopramide
10674,18586,10674,The metabolism,decrease,Clarithromycin,Metronidazole
10675,18587,10675,The metabolism,decrease,Clarithromycin,Mexiletine
10676,18588,10676,The metabolism,decrease,Clarithromycin,Mianserin
10677,18589,10677,The metabolism,decrease,Clarithromycin,Miconazole
10678,18590,10678,The serum concentration,increase,Clarithromycin,Midazolam
10679,18591,10679,The metabolism,decrease,Clarithromycin,Midostaurin
10680,18592,10680,The metabolism,decrease,Clarithromycin,Mirabegron
10681,18594,10681,The serum concentration,decrease,Clarithromycin,Mitotane
10682,18595,10682,The metabolism,decrease,Clarithromycin,Moclobemide
10683,18596,10683,The metabolism,decrease,Clarithromycin,Modafinil
10684,18598,10684,The metabolism,decrease,Clarithromycin,Montelukast
10685,18599,10685,The metabolism,decrease,Clarithromycin,Morphine
10686,18601,10686,The metabolism,decrease,Clarithromycin,Nabiximols
10687,18603,10687,The metabolism,decrease,Clarithromycin,Naloxone
10688,18604,10688,The metabolism,decrease,Clarithromycin,Nateglinide
10689,18605,10689,The metabolism,decrease,Clarithromycin,Nefazodone
10690,18606,10690,The metabolism,decrease,Clarithromycin,Neratinib
10691,18607,10691,The serum concentration,increase,Clarithromycin,Netupitant
10692,18608,10692,The metabolism,decrease,Clarithromycin,Nicardipine
10693,18609,10693,The metabolism,decrease,Clemastine,Clevidipine
10694,18610,10694,The metabolism,decrease,Clemastine,Clofazimine
10695,18611,10695,The metabolism,decrease,Clemastine,Clofibrate
10696,18612,10696,The metabolism,decrease,Clemastine,Clomipramine
10697,18613,10697,The metabolism,decrease,Clemastine,Clonazepam
10698,18614,10698,The metabolism,decrease,Clemastine,Clonidine
10699,18615,10699,The metabolism,decrease,Clemastine,Clopidogrel
10700,18617,10700,The metabolism,decrease,Clemastine,Clotiazepam
10701,18618,10701,The metabolism,decrease,Clemastine,Clozapine
10702,18620,10702,The metabolism,decrease,Clemastine,Cocaine
10703,18621,10703,The therapeutic efficacy,decrease,Clemastine,Codeine
10704,18622,10704,The serum concentration,increase,Clemastine,Colchicine
10705,18623,10705,The metabolism,decrease,Clemastine,Conivaptan
10706,18626,10706,The metabolism,decrease,Clemastine,Crizotinib
10707,18627,10707,The risk or severity of adverse effects,increase,Clemastine,Cyclizine
10708,18628,10708,The metabolism,decrease,Clemastine,Cyclobenzaprine
10709,18629,10709,The metabolism,decrease,Clemastine,Cyclophosphamide
10710,18630,10710,The metabolism,decrease,Clemastine,Cyclosporine
10711,18631,10711,The risk or severity of adverse effects,increase,Clemastine,Cyproheptadine
10712,18632,10712,The metabolism,decrease,Clemastine,Cytarabine
10713,18633,10713,The metabolism,decrease,Clemastine,Dabrafenib
10714,18635,10714,The metabolism,decrease,Clemastine,Dapagliflozin
10715,18636,10715,The metabolism,decrease,Clemastine,Darifenacin
10716,18637,10716,The metabolism,decrease,Clemastine,Dasatinib
10717,18638,10717,The metabolism,decrease,Clemastine,Daunorubicin
10718,18640,10718,The metabolism,decrease,Clemastine,Desipramine
10719,18643,10719,The metabolism,decrease,Clemastine,Deutetrabenazine
10720,18644,10720,The metabolism,decrease,Clemastine,Dexamethasone
10721,18646,10721,The metabolism,decrease,Clemastine,Dexfenfluramine
10722,18648,10722,The risk or severity of adverse effects,increase,Clemastine,Dexmedetomidine
10723,18650,10723,The metabolism,decrease,Clemastine,Dextroamphetamine
10724,18651,10724,The metabolism,decrease,Clemastine,Dextromethorphan
10725,18652,10725,The metabolism,decrease,Clemastine,Dextropropoxyphene
10726,18653,10726,The metabolism,decrease,Clemastine,Diazepam
10727,18654,10727,The metabolism,decrease,Clemastine,Diclofenac
10728,18655,10728,The metabolism,decrease,Clemastine,Dienogest
10729,18656,10729,The metabolism,decrease,Clemastine,Digitoxin
10730,18657,10730,The metabolism,decrease,Clemastine,Digoxin
10731,18658,10731,The risk or severity of adverse effects,increase,Clemastine,Dihydroergotamine
10732,18659,10732,The metabolism,decrease,Clemastine,Diltiazem
10733,18660,10733,The metabolism,decrease,Clemastine,Diphenhydramine
10734,18661,10734,The metabolism,decrease,Clemastine,Disopyramide
10735,18662,10735,The metabolism,decrease,Clemastine,Disulfiram
10736,18663,10736,The metabolism,decrease,Clemastine,Docetaxel
10737,18664,10737,The serum concentration,increase,Clemastine,Dofetilide
10738,18665,10738,The metabolism,decrease,Clemastine,Dolasetron
10739,18666,10739,The serum concentration,increase,Clemastine,Domperidone
10740,18667,10740,The metabolism,decrease,Clemastine,Donepezil
10741,18668,10741,The metabolism,decrease,Clemastine,Dopamine
10742,18669,10742,The metabolism,decrease,Clemastine,Dorzolamide
10743,18670,10743,The metabolism,decrease,Clemastine,Doxazosin
10744,18671,10744,The metabolism,decrease,Clemastine,Doxepin
10745,18673,10745,The serum concentration,increase,Clemastine,Dronabinol
10746,18674,10746,The metabolism,decrease,Clemastine,Dronedarone
10747,18676,10747,The metabolism,decrease,Clemastine,Dutasteride
10748,18677,10748,The serum concentration,increase,Clemastine,Eletriptan
10749,18681,10749,The metabolism,decrease,Clemastine,Encainide
10750,18682,10750,The risk or severity of adverse effects,increase,Clemastine,Enflurane
10751,18683,10751,The risk or severity of adverse effects,increase,Clemastine,Entacapone
10752,18684,10752,The metabolism,decrease,Clemastine,Enzalutamide
10753,18685,10753,The metabolism,decrease,Clemastine,Epinastine
10754,18686,10754,The serum concentration,increase,Clemastine,Eplerenone
10755,18691,10755,The metabolism,decrease,Clemastine,Erythromycin
10756,18693,10756,The metabolism,decrease,Clemastine,Esomeprazole
10757,18694,10757,The metabolism,decrease,Clemastine,Estazolam
10758,18695,10758,The metabolism,decrease,Clemastine,Estradiol
10759,18701,10759,The metabolism,decrease,Clemastine,Estramustine
10760,18702,10760,The metabolism,decrease,Clemastine,Estrone
10761,18704,10761,The metabolism,decrease,Clemastine,Eszopiclone
10762,18705,10762,the central nervous system depressant ( CNS depressant ) activities,increase,Clemastine,Ethanol
10763,18707,10763,The metabolism,decrease,Clemastine,Ethosuximide
10764,18709,10764,The metabolism,decrease,Clemastine,Ethylmorphine
10765,18711,10765,The risk or severity of adverse effects,increase,Clemastine,Etomidate
10766,18712,10766,The metabolism,decrease,Clemastine,Etonogestrel
10767,18713,10767,The metabolism,decrease,Clemastine,Etoposide
10768,18714,10768,The metabolism,decrease,Clemastine,Etoricoxib
10769,18715,10769,The serum concentration,increase,Clemastine,Everolimus
10770,18716,10770,The metabolism,decrease,Clemastine,Exemestane
10771,18717,10771,The risk or severity of adverse effects,increase,Clemastine,Ezogabine
10772,18718,10772,The metabolism,decrease,Clemastine,Felbamate
10773,18719,10773,The metabolism,decrease,Clemastine,Felodipine
10774,18720,10774,The metabolism,decrease,Clemastine,Fenofibrate
10775,18721,10775,The serum concentration,increase,Clemastine,Fentanyl
10776,18724,10776,The metabolism,decrease,Finasteride,Clemastine
10777,18726,10777,The metabolism,decrease,Flecainide,Clemastine
10778,18728,10778,The metabolism,decrease,Flunarizine,Clemastine
10779,18729,10779,The metabolism,decrease,Flunisolide,Clemastine
10780,18730,10780,The metabolism,decrease,Flunitrazepam,Clemastine
10781,18731,10781,The metabolism,decrease,Fluorometholone,Clemastine
