,Unnamed: 0,index,mechanism,action,drugA,drugB
20013,20099,20099,The serum concentration of the active metabolites,reduce,Clotrimazole,Ifosfamide
20014,20100,20100,The metabolism,decrease,Iloperidone,Clotrimazole
20015,20101,20101,The serum concentration,increase,Imatinib,Clotrimazole
20016,20102,20102,The metabolism,decrease,Imidafenacin,Clotrimazole
20017,20103,20103,The metabolism,decrease,Imipramine,Clotrimazole
20018,20104,20104,The metabolism,decrease,Imiquimod,Clotrimazole
20019,20105,20105,The metabolism,decrease,Indacaterol,Clotrimazole
20020,20106,20106,The metabolism,decrease,Indapamide,Clotrimazole
20021,20107,20107,The metabolism,decrease,Indomethacin,Clotrimazole
20022,20108,20108,The metabolism,decrease,Ipratropiumbromide,Clotrimazole
20023,20109,20109,The metabolism,decrease,Irbesartan,Clotrimazole
20024,20110,20110,The metabolism,decrease,Irinotecan,Clotrimazole
20025,20111,20111,The metabolism,decrease,Isavuconazole,Clotrimazole
20026,20112,20112,The metabolism,decrease,Isoflurane,Clotrimazole
20027,20113,20113,The metabolism,decrease,Isoniazid,Clotrimazole
20028,20114,20114,The metabolism,decrease,Isosorbidedinitrate,Clotrimazole
20029,20115,20115,The metabolism,decrease,Isosorbidemononitrate,Clotrimazole
20030,20116,20116,The metabolism,decrease,Isradipine,Clotrimazole
20031,20117,20117,The metabolism,decrease,Itraconazole,Clotrimazole
20032,20118,20118,The serum concentration,increase,Ivacaftor,Clotrimazole
20033,20119,20119,The metabolism,decrease,Ivermectin,Clotrimazole
20034,20120,20120,The metabolism,decrease,Ixabepilone,Clotrimazole
20035,20121,20121,The metabolism,decrease,Ketamine,Clotrimazole
20036,20122,20122,The metabolism,decrease,Ketazolam,Clotrimazole
20037,20123,20123,The metabolism,decrease,Ketobemidone,Clotrimazole
20038,20124,20124,The metabolism,decrease,Ketoconazole,Clotrimazole
20039,20125,20125,The metabolism,decrease,Ketoprofen,Clotrimazole
20040,20126,20126,The metabolism,decrease,Labetalol,Clotrimazole
20041,20127,20127,The therapeutic efficacy,increase,Lamotrigine,Clotrimazole
20042,20128,20128,The metabolism,decrease,Lansoprazole,Clotrimazole
20043,20129,20129,The metabolism,decrease,Lapatinib,Clotrimazole
20044,20130,20130,The metabolism,decrease,Leflunomide,Clotrimazole
20045,20131,20131,The metabolism,decrease,Lenvatinib,Clotrimazole
20046,20132,20132,The metabolism,decrease,Lercanidipine,Clotrimazole
20047,20133,20133,The metabolism,decrease,Lesinurad,Clotrimazole
20048,20134,20134,The metabolism,decrease,Letrozole,Clotrimazole
20049,20135,20135,The metabolism,decrease,Levobupivacaine,Clotrimazole
20050,20136,20136,The metabolism,decrease,Levocetirizine,Clotrimazole
20051,20137,20137,The metabolism,decrease,Levodopa,Clotrimazole
20052,20138,20138,The metabolism,decrease,Levomethadylacetate,Clotrimazole
20053,20139,20139,The metabolism,decrease,Levomilnacipran,Clotrimazole
20054,20140,20140,The metabolism,decrease,Levonorgestrel,Clotrimazole
20055,20141,20141,The metabolism,decrease,Levothyroxine,Clotrimazole
20056,20142,20142,The metabolism,decrease,Lidocaine,Clotrimazole
20057,20143,20143,The serum concentration,decrease,Linagliptin,Clotrimazole
20058,20144,20144,The risk or severity of adverse effects,increase,Lisuride,Clotrimazole
20059,20145,20145,The metabolism,decrease,Lomefloxacin,Clotrimazole
20060,20146,20146,The serum concentration,increase,Lomitapide,Clotrimazole
20061,20147,20147,The metabolism,decrease,Lomustine,Clotrimazole
20062,20148,20148,The metabolism,decrease,Loperamide,Clotrimazole
20063,20149,20149,The metabolism,decrease,Loratadine,Clotrimazole
20064,20150,20150,The metabolism,decrease,Lorcaserin,Clotrimazole
20065,20151,20151,The metabolism,decrease,Lornoxicam,Clotrimazole
20066,20152,20152,The metabolism,decrease,Lorpiprazole,Clotrimazole
20067,20153,20153,The metabolism,decrease,Losartan,Clotrimazole
20068,20154,20154,The serum concentration,increase,Lovastatin,Clotrimazole
20069,20155,20155,The metabolism,decrease,Lumiracoxib,Clotrimazole
20070,20156,20156,The serum concentration,increase,Lurasidone,Clotrimazole
20071,20157,20157,The metabolism,decrease,Macimorelin,Clotrimazole
20072,20158,20158,The metabolism,decrease,Macitentan,Clotrimazole
20073,20159,20159,The metabolism,decrease,Malathion,Clotrimazole
20074,20160,20160,The metabolism,decrease,Maprotiline,Clotrimazole
20075,20161,20161,The metabolism,decrease,Maraviroc,Clotrimazole
20076,20162,20162,The metabolism,decrease,Mebendazole,Clotrimazole
20077,20163,20163,The metabolism,decrease,Medroxyprogesteroneacetate,Clotrimazole
20078,20164,20164,The metabolism,decrease,Mefenamicacid,Clotrimazole
20079,20165,20165,The metabolism,decrease,Mefloquine,Clotrimazole
20080,20166,20166,The metabolism,decrease,Melatonin,Clotrimazole
20081,20167,20167,The metabolism,decrease,Meloxicam,Clotrimazole
20082,20168,20168,The metabolism,decrease,Menadione,Clotrimazole
20083,20169,20169,The metabolism,decrease,Meprobamate,Clotrimazole
20084,20170,20170,The metabolism,decrease,Mequitazine,Clotrimazole
20085,20171,20171,The metabolism,decrease,Mesoridazine,Clotrimazole
20086,20172,20172,The metabolism,decrease,Mestranol,Clotrimazole
20087,20173,20173,The metabolism,decrease,Methadone,Clotrimazole
20088,20174,20174,The metabolism,decrease,Methamphetamine,Clotrimazole
20089,20175,20175,The metabolism,decrease,Methotrimeprazine,Clotrimazole
20090,20176,20176,The metabolism,decrease,Methoxyflurane,Clotrimazole
20091,20177,20177,The metabolism,decrease,Methsuximide,Clotrimazole
20092,20178,20178,The risk or severity of adverse effects,increase,Methylergometrine,Clotrimazole
20093,20179,20179,The metabolism,decrease,Methylphenidate,Clotrimazole
20094,20180,20180,The metabolism,decrease,Methylphenobarbital,Clotrimazole
20095,20181,20181,The metabolism,decrease,Methylprednisolone,Clotrimazole
20096,20182,20182,The metabolism,decrease,Methyltestosterone,Clotrimazole
20097,20183,20183,The metabolism,decrease,Methyprylon,Clotrimazole
20098,20184,20184,The metabolism,decrease,Metoclopramide,Clotrimazole
20099,20185,20185,The serum concentration,increase,Metoprolol,Clotrimazole
20100,20186,20186,The metabolism,decrease,Metronidazole,Clotrimazole
20101,20187,20187,The metabolism,decrease,Mexiletine,Clotrimazole
20102,20188,20188,The metabolism,decrease,Mianserin,Clotrimazole
20103,20189,20189,The metabolism,decrease,Miconazole,Clotrimazole
20104,20190,20190,The metabolism,decrease,Midazolam,Clotrimazole
20105,20191,20191,The metabolism,decrease,Midostaurin,Clotrimazole
20106,20192,20192,The metabolism,decrease,Mifepristone,Clotrimazole
20107,20193,20193,The metabolism,decrease,Minaprine,Clotrimazole
20108,20194,20194,The metabolism,decrease,Mirabegron,Clotrimazole
20109,20195,20195,The metabolism,decrease,Mirtazapine,Clotrimazole
20110,20196,20196,The metabolism,decrease,Mitoxantrone,Clotrimazole
20111,20197,20197,The metabolism,decrease,Moclobemide,Clotrimazole
20112,20198,20198,The metabolism,decrease,Modafinil,Clotrimazole
20113,20199,20199,The metabolism,decrease,Montelukast,Clotrimazole
20114,20200,20200,The metabolism,decrease,Morphine,Clotrimazole
20115,20201,20201,The metabolism,decrease,Mycophenolatemofetil,Clotrimazole
20116,20202,20202,The metabolism,decrease,Nabiximols,Clotrimazole
20117,20203,20203,The metabolism,decrease,Nabumetone,Clotrimazole
20118,20204,20204,The serum concentration,increase,Naloxegol,Clotrimazole
20119,20205,20205,The metabolism,decrease,Naloxone,Clotrimazole
20120,20206,20206,The metabolism,decrease,Naproxen,Clotrimazole
20121,20207,20207,The metabolism,decrease,Nateglinide,Clotrimazole
20122,20208,20208,The serum concentration,increase,Nebivolol,Clotrimazole
20123,20209,20209,The metabolism,decrease,Nefazodone,Clotrimazole
20124,20210,20210,The metabolism,decrease,Neratinib,Clotrimazole
20125,20211,20211,The metabolism,decrease,Netupitant,Clotrimazole
20126,20212,20212,The metabolism,decrease,Nicardipine,Clotrimazole
20127,20213,20213,The metabolism,decrease,Cocaine,Clozapine
20128,20214,20214,The therapeutic efficacy,decrease,Codeine,Clozapine
20129,20215,20215,The serum concentration,increase,Conivaptan,Clozapine
20130,20216,20216,The metabolism,decrease,Crisaborole,Clozapine
20131,20217,20217,the QTc - prolonging activities,increase,Crizotinib,Clozapine
20132,20218,20218,The risk or severity of adverse effects,increase,Cyclizine,Clozapine
20133,20219,20219,The metabolism,decrease,Cyclobenzaprine,Clozapine
20134,20220,20220,The risk or severity of adverse effects,increase,Cyclophosphamide,Clozapine
20135,20221,20221,The metabolism,decrease,Cyclosporine,Clozapine
20136,20222,20222,The risk or severity of adverse effects,increase,Cyproheptadine,Clozapine
20137,20223,20223,The serum concentration,decrease,Cyproteroneacetate,Clozapine
20138,20224,20224,The risk or severity of adverse effects,increase,Cytarabine,Clozapine
20139,20225,20225,The serum concentration,decrease,Dabrafenib,Clozapine
20140,20226,20226,The risk or severity of adverse effects,increase,Dacarbazine,Clozapine
20141,20227,20227,The risk or severity of adverse effects,increase,Dantrolene,Clozapine
20142,20228,20228,The metabolism,decrease,Dapagliflozin,Clozapine
20143,20229,20229,The metabolism,decrease,Darifenacin,Clozapine
20144,20230,20230,The risk or severity of adverse effects,increase,Dasatinib,Clozapine
20145,20231,20231,The risk or severity of adverse effects,increase,Daunorubicin,Clozapine
20146,20232,20232,The metabolism,decrease,Debrisoquin,Clozapine
20147,20233,20233,The risk or severity of adverse effects,increase,Decitabine,Clozapine
20148,20234,20234,The metabolism,decrease,Desipramine,Clozapine
20149,20235,20235,The risk or severity of adverse effects,increase,Desloratadine,Clozapine
20150,20236,20236,The serum concentration,increase,Desvenlafaxine,Clozapine
20151,20237,20237,The risk or severity of adverse effects,increase,Deutetrabenazine,Clozapine
20152,20238,20238,The metabolism,decrease,Dexchlorpheniraminemaleate,Clozapine
20153,20239,20239,The metabolism,decrease,Dexfenfluramine,Clozapine
20154,20240,20240,The risk or severity of adverse effects,increase,Dexmedetomidine,Clozapine
20155,20241,20241,The metabolism,decrease,Dexmethylphenidate,Clozapine
20156,20242,20242,The metabolism,decrease,Dextroamphetamine,Clozapine
20157,20243,20243,The metabolism,decrease,Dextromethorphan,Clozapine
20158,20244,20244,The risk or severity of adverse effects,increase,Dextropropoxyphene,Clozapine
20159,20245,20245,The risk or severity of adverse effects,increase,Diazepam,Clozapine
20160,20246,20246,The risk or severity of adverse effects,increase,Diclofenamide,Clozapine
20161,20247,20247,The risk or severity of adverse effects,increase,Dihydroergotamine,Clozapine
20162,20248,20248,The metabolism,decrease,Diltiazem,Clozapine
20163,20249,20249,The metabolism,decrease,Diphenhydramine,Clozapine
20164,20250,20250,the QTc - prolonging activities,increase,Disopyramide,Clozapine
20165,20251,20251,The risk or severity of adverse effects,increase,Docetaxel,Clozapine
20166,20252,20252,the QTc - prolonging activities,increase,Dofetilide,Clozapine
20167,20253,20253,the QTc - prolonging activities,increase,Dolasetron,Clozapine
20168,20254,20254,the QTc - prolonging activities,increase,Domperidone,Clozapine
20169,20255,20255,The metabolism,decrease,Donepezil,Clozapine
20170,20256,20256,The metabolism,decrease,Dopamine,Clozapine
20171,20257,20257,The serum concentration,increase,Dosulepin,Clozapine
20172,20258,20258,The metabolism,decrease,Doxazosin,Clozapine
20173,20259,20259,The metabolism,decrease,Doxepin,Clozapine
20174,20260,20260,The metabolism,decrease,Doxycycline,Clozapine
20175,20261,20261,the central nervous system depressant ( CNS depressant ) activities,increase,Doxylamine,Clozapine
20176,20262,20262,the central nervous system depressant ( CNS depressant ) activities,increase,Dronabinol,Clozapine
20177,20263,20263,the QTc - prolonging activities,increase,Dronedarone,Clozapine
20178,20264,20264,The serum concentration,increase,Duloxetine,Clozapine
20179,20265,20265,The risk or severity of adverse effects,increase,Efonidipine,Clozapine
20180,20266,20266,The metabolism,decrease,Eletriptan,Clozapine
20181,20267,20267,The serum concentration,increase,Eliglustat,Clozapine
20182,20268,20268,The risk or severity of adverse effects,increase,Enalapril,Clozapine
20183,20269,20269,The metabolism,decrease,Enasidenib,Clozapine
20184,20270,20270,The metabolism,decrease,Encainide,Clozapine
20185,20271,20271,The risk or severity of adverse effects,increase,Enflurane,Clozapine
20186,20272,20272,The risk or severity of adverse effects,increase,Entacapone,Clozapine
20187,20273,20273,The serum concentration,decrease,Enzalutamide,Clozapine
20188,20274,20274,The metabolism,decrease,Epinastine,Clozapine
20189,20275,20275,The risk or severity of adverse effects,increase,Epirubicin,Clozapine
20190,20276,20276,The risk or severity of adverse effects,increase,Eplerenone,Clozapine
20191,20277,20277,The risk or severity of adverse effects,increase,Epoprostenol,Clozapine
20192,20278,20278,The risk or severity of adverse effects,increase,Eprosartan,Clozapine
20193,20279,20279,The risk or severity of adverse effects,increase,Ergonovine,Clozapine
20194,20280,20280,The risk or severity of adverse effects,increase,Ergotamine,Clozapine
20195,20281,20281,The metabolism,decrease,Erlotinib,Clozapine
20196,20282,20282,The metabolism,decrease,Erythromycin,Clozapine
20197,20283,20283,The serum concentration,increase,Escitalopram,Clozapine
20198,20284,20284,The metabolism,decrease,Eslicarbazepineacetate,Clozapine
20199,20285,20285,The metabolism,decrease,Esomeprazole,Clozapine
20200,20286,20286,The risk or severity of adverse effects,increase,Estazolam,Clozapine
20201,20287,20287,The risk or severity of adverse effects,increase,Eszopiclone,Clozapine
20202,20288,20288,The risk or severity of adverse effects,increase,Etacrynicacid,Clozapine
20203,20289,20289,the central nervous system depressant ( CNS depressant ) activities,increase,Ethanol,Clozapine
20204,20290,20290,The risk or severity of adverse effects,increase,Ethosuximide,Clozapine
20205,20291,20291,The risk or severity of adverse effects,increase,Ethotoin,Clozapine
20206,20292,20292,The metabolism,decrease,Ethylmorphine,Clozapine
20207,20293,20293,The risk or severity of adverse effects,increase,Etizolam,Clozapine
20208,20294,20294,The risk or severity of adverse effects,increase,Etomidate,Clozapine
20209,20295,20295,The risk or severity of adverse effects,increase,Etoposide,Clozapine
20210,20296,20296,The metabolism,decrease,Etoricoxib,Clozapine
20211,20297,20297,The risk or severity of adverse effects,increase,Everolimus,Clozapine
20212,20298,20298,the QTc - prolonging activities,increase,Ezogabine,Clozapine
20213,20299,20299,the QTc - prolonging activities,increase,Famotidine,Clozapine
20214,20300,20300,the QTc - prolonging activities,increase,Felbamate,Clozapine
20215,20301,20301,The metabolism,decrease,Felodipine,Clozapine
20216,20302,20302,The risk or severity of adverse effects,increase,Fentanyl,Clozapine
20217,20303,20303,The serum concentration of the active metabolites,increase,Fesoterodine,Clozapine
20218,20304,20304,The risk or severity of adverse effects,increase,Clozapine,Fexofenadine
20219,20305,20305,The metabolism,decrease,Clozapine,Fingolimod
20220,20306,20306,the QTc - prolonging activities,increase,Clozapine,Flecainide
20221,20307,20307,The risk or severity of adverse effects,increase,Clozapine,Flibanserin
20222,20308,20308,The risk or severity of adverse effects,increase,Clozapine,Floxuridine
20223,20309,20309,The metabolism,decrease,Clozapine,Flunarizine
20224,20310,20310,The risk or severity of adverse effects,increase,Clozapine,Flunitrazepam
20225,20311,20311,The risk or severity of adverse effects,increase,Clozapine,Fluorouracil
20226,20312,20312,The serum concentration,increase,Clozapine,Fluoxetine
20227,20313,20313,the QTc - prolonging activities,increase,Clozapine,Flupentixol
